sample_id,price
192088,129.38
93801,12.22
56654,11.97
168018,29.05
37017,5.46
239357,42.36
297796,31.89
280875,9.69
155577,15.01
54068,27.44
205102,26.11
28091,5.67
272615,21.8
105557,14.74
258324,6.41
61613,44.86
129351,13.24
157406,130.58
212236,15.99
212581,11.46
288191,22.84
11304,16.15
88948,9.83
102724,21.57
170627,7.78
12631,27.94
136528,8.18
221828,23.46
264816,11.52
163689,11.34
249010,33.84
68199,17.28
40657,8.63
283912,15.75
192448,14.91
214178,13.16
78961,20.27
110183,20.28
229046,19.88
153856,7.27
83013,5.78
263825,13.11
53803,30.64
124969,28.17
213239,16.32
54293,12.79
216542,10.68
128682,44.21
104288,15.5
126651,16.55
209517,10.24
273542,12.25
215930,10.68
23434,67.23
215348,20.96
159803,13.5
122174,31.75
135519,8.76
74746,24.85
244519,29.65
21657,27.72
44815,9.78
108429,9.3
74844,22.46
293533,14.74
18321,25.62
207033,13.22
44065,19.26
219241,33.71
15946,25.77
249110,20.18
40672,11.01
100325,37.02
247518,20.68
168816,17.02
75259,9.75
15153,13.19
210618,12.81
15939,5.29
215053,18.18
98130,23.0
260533,5.71
107526,17.59
209107,18.96
56728,38.53
100219,15.57
101940,23.22
268037,42.63
275310,7.22
106903,24.16
24545,17.29
247166,27.76
82599,12.31
84827,21.24
130481,23.8
182226,12.44
130666,41.01
293223,17.21
176975,16.04
1419,43.6
19207,48.25
119001,4.45
284448,7.94
91894,11.67
143472,6.81
151306,25.6
298937,9.51
197335,7.61
88021,28.49
56855,15.08
157790,7.64
102270,27.39
202324,7.39
158228,20.13
1335,45.36
214357,18.1
287756,11.67
261905,61.35
186054,5.13
14446,14.56
88768,4.45
190381,24.94
217333,14.0
4469,13.89
160198,9.49
204288,29.85
53578,10.18
73994,20.37
20817,47.26
270391,11.47
50977,11.02
204287,28.5
13527,5.28
258643,9.47
273851,10.17
172834,17.9
225187,28.04
24694,6.87
248833,18.16
167274,6.77
138915,10.69
144423,20.04
298510,9.19
155068,11.57
144315,43.61
173838,19.14
43593,2.61
122448,22.32
132159,12.77
260481,7.21
263854,5.54
120031,6.57
55474,31.07
249544,5.31
169006,9.77
57005,47.53
291129,8.94
189325,7.85
204879,20.51
128956,13.0
114239,19.75
222217,12.6
192220,20.21
81256,5.6
253559,12.41
222356,7.85
190174,16.52
109397,5.02
274418,20.27
8099,8.76
90595,12.73
142034,24.45
211665,25.08
41129,26.75
28516,13.78
250823,18.65
136176,7.45
22087,31.3
71522,15.93
22994,17.07
165623,31.58
266580,21.73
51035,15.27
196932,16.26
222934,20.15
194737,11.39
198887,11.02
178195,18.63
46700,10.16
277557,10.72
26437,6.88
238330,8.89
143530,16.35
248252,13.89
240250,15.84
197377,14.05
75584,6.09
215303,10.0
196543,15.64
169649,7.01
277038,12.86
216455,18.45
98927,40.5
75997,13.95
138414,8.28
298883,12.9
50463,25.36
175700,16.32
121275,14.75
77992,18.9
29946,9.36
33906,11.62
248569,14.3
199278,25.65
204322,22.72
99651,15.71
69681,16.44
288289,24.69
234153,20.59
49017,7.87
54603,12.92
196152,62.42
26922,11.81
198454,12.89
158536,11.24
54634,7.45
75493,10.61
95338,28.45
105004,15.03
21721,9.36
66783,30.17
79490,5.09
174204,18.99
276953,14.05
298935,12.3
76654,6.93
60388,12.47
64085,26.8
249235,14.45
292447,8.35
99849,13.65
7236,22.72
133215,25.16
141647,15.16
12888,6.13
1579,52.63
77753,13.04
156878,25.05
233601,17.79
60290,37.12
4969,24.27
221745,9.85
253681,18.31
114820,8.66
146973,30.06
71531,11.31
27174,5.19
275380,13.58
36154,14.69
53584,16.44
90879,7.68
105782,17.27
196076,31.16
167095,9.73
251837,14.6
152839,2.85
251247,19.09
65842,16.93
149950,26.8
72668,24.0
21495,11.27
294168,16.25
34676,17.22
294028,17.15
9009,14.37
181768,10.55
113968,29.49
193084,14.65
266370,8.47
29721,16.37
249735,11.07
97568,11.53
267859,13.02
34023,11.7
213736,15.0
80924,8.35
51255,25.67
90926,6.44
81201,5.64
135082,24.62
248936,10.63
286834,14.06
202787,8.43
53560,34.95
117586,17.86
279924,9.12
55909,28.68
214025,20.99
101040,18.41
135810,18.42
44988,11.03
180000,8.58
177618,59.38
191627,26.17
202343,13.58
140323,6.54
36598,18.01
146317,11.32
84148,22.53
266379,10.04
47460,7.3
204960,6.63
47319,12.22
163459,9.03
10609,11.94
266854,10.98
26101,6.85
145506,58.54
291812,33.19
102403,8.96
120094,10.8
298564,10.77
240662,25.86
198860,6.99
112863,41.85
277226,15.14
49878,14.34
171180,5.67
215281,21.67
202567,28.56
82750,14.4
18669,9.34
128653,26.3
229121,10.85
287810,21.18
152829,18.53
272719,30.47
192159,7.23
122910,16.8
131671,15.22
94927,21.91
279001,17.75
97950,8.38
155016,15.3
152239,30.57
131727,69.08
9823,19.93
158897,4.36
65223,22.75
15835,12.66
106867,9.08
233789,5.31
70923,20.73
145690,43.9
59810,9.56
20565,21.74
240653,22.58
58574,10.37
39362,4.22
77181,6.38
88721,2.55
272757,11.87
49374,31.63
216986,8.4
65378,14.32
20414,25.46
34973,5.01
138676,28.36
294691,18.59
145700,23.69
212858,10.57
119641,8.07
79886,21.49
236363,15.82
140361,20.05
79443,22.11
171047,37.47
269322,31.66
128896,31.84
69125,10.2
233028,23.64
145349,10.46
174528,10.99
175090,28.59
147086,50.02
116039,8.69
59802,38.76
112014,22.26
287036,6.08
35609,7.46
113653,20.42
124921,21.13
118740,13.36
252735,30.65
149504,48.17
172318,6.55
290833,12.1
129253,8.26
288943,25.72
290995,18.53
5299,36.13
113480,13.79
166327,10.87
40162,17.21
180238,29.86
13455,22.48
193939,16.19
22206,7.73
269916,13.3
240096,24.13
106935,18.22
148067,12.8
258664,12.36
73941,64.86
58780,11.81
255622,15.18
165951,13.95
157530,25.74
235825,16.18
78318,10.43
116434,24.57
59410,8.68
182830,19.36
254902,10.0
25331,11.73
24138,24.38
220847,16.46
132177,16.66
161523,5.93
65964,6.4
293701,17.92
172638,7.38
91577,19.75
83441,13.72
633,13.69
186906,16.35
107733,8.5
5854,8.75
111492,17.92
28717,8.97
49747,11.9
294119,7.68
249504,6.2
66973,10.87
116154,22.64
181352,14.74
265788,6.86
279284,10.23
56098,13.2
201606,16.17
169546,14.43
79355,5.48
75025,40.48
110662,7.96
118183,14.19
43624,19.06
169646,7.98
69898,20.77
292030,8.73
664,19.39
144882,24.78
134225,16.01
49994,9.27
42651,13.1
217529,10.24
295130,8.87
152111,22.09
99716,20.24
144264,60.78
165169,14.43
82980,11.45
188010,16.52
179999,25.87
52211,17.23
216692,11.77
271206,19.63
181262,28.28
287931,12.93
37059,6.51
72594,15.77
264098,5.13
294160,14.28
299086,6.59
269057,13.72
33352,10.01
234427,17.25
258349,20.62
77690,7.82
146875,51.18
253241,17.62
271791,3.48
224543,24.22
111221,11.83
95948,2.57
274813,7.22
133033,13.29
133509,23.32
257844,7.69
256082,6.29
159569,12.4
221340,9.38
216686,13.36
116377,15.19
74558,11.41
172351,13.55
127283,13.64
42409,24.43
5997,25.27
53241,27.53
46168,8.53
172568,13.58
115014,27.14
84645,7.45
184579,14.04
80580,5.55
13674,29.88
12181,39.22
120943,16.36
44762,24.68
162625,19.48
112280,21.53
153236,10.52
254535,16.75
42365,21.95
63118,19.84
168759,17.01
131431,16.96
10052,20.43
249554,12.57
24461,26.08
193758,8.31
297391,17.85
52168,10.89
33372,8.71
212054,16.93
289391,18.13
188720,9.73
163902,15.46
273776,5.76
125967,13.07
12516,12.65
289331,8.82
245586,30.43
68155,8.91
160484,8.21
264229,26.78
293924,5.77
190810,17.47
267372,16.46
7220,7.45
129243,25.79
229700,11.44
108242,10.03
30475,31.23
34893,12.29
185800,10.81
112487,9.65
48024,11.91
13103,17.24
64673,12.88
151046,17.03
258013,10.32
44046,20.41
118535,13.07
290692,17.72
37787,6.82
67610,32.09
273874,19.56
152114,29.01
210460,4.04
232792,12.64
48794,14.63
158670,15.48
263492,13.48
73811,14.23
122938,12.7
171902,13.81
208481,10.94
176004,14.43
131471,23.48
35401,34.16
277587,17.62
28051,13.76
54112,13.0
184246,22.97
219253,14.75
5823,10.44
148452,11.76
186178,19.18
120047,17.15
284593,6.67
299250,7.75
241169,13.09
156635,17.67
132218,18.09
187861,17.47
61100,9.83
118400,13.18
247510,65.65
116406,4.99
153759,6.88
63660,21.94
248488,14.76
11415,19.71
134203,22.39
235011,13.29
9599,4.32
16293,21.43
43660,12.86
114555,14.58
274052,8.62
139868,8.97
18817,52.03
57723,18.39
9212,11.1
260814,6.36
203248,15.6
67588,23.22
189839,21.74
70260,12.99
54541,11.48
10838,17.1
174195,8.95
42739,10.26
186397,13.53
186475,12.8
75232,17.64
45752,8.15
274470,11.25
90973,11.42
6810,11.27
250749,5.28
247564,54.77
9063,23.78
219909,14.74
74618,16.56
167733,29.4
157690,49.25
129561,14.43
175030,14.66
189764,10.24
81096,12.08
59481,10.11
11839,26.69
51506,23.35
264972,25.57
228460,7.57
138195,4.56
98406,19.96
268160,21.71
150623,16.28
287952,11.68
6144,20.33
74801,11.66
68583,8.9
218263,15.56
23414,11.78
108649,29.09
216804,18.57
217620,13.12
164299,18.16
178580,11.77
74784,5.52
202414,14.92
5141,40.6
216076,7.5
94800,5.42
89521,11.08
195732,82.23
272315,4.55
17296,8.47
15651,11.63
254314,40.13
146030,43.87
146044,30.26
240471,11.28
248064,49.63
181083,8.44
113941,14.39
454,18.94
270107,10.66
206788,11.05
55977,11.77
195532,54.73
31876,18.0
53676,10.79
78946,10.44
271148,25.51
273477,9.67
29323,21.19
187238,22.76
185368,8.52
291721,19.53
109241,29.01
8930,5.36
222922,26.8
140162,5.26
243046,16.28
174183,35.35
54650,11.75
184893,42.35
154766,3.59
150277,13.79
150311,6.46
290040,17.83
46172,8.92
165895,6.92
207146,10.82
122567,28.71
109313,8.78
236450,27.97
277204,7.39
13743,11.07
153411,13.37
97947,16.78
239143,23.27
297396,8.91
64151,32.22
282508,6.08
150819,7.96
238113,11.38
235296,67.47
183404,5.63
5140,85.6
293896,7.72
176494,7.03
74166,10.75
209015,17.89
232941,18.67
259516,23.09
182128,16.93
276307,7.72
149993,51.79
12073,3.51
2514,18.45
181791,5.68
247962,15.09
166191,11.11
220644,7.53
72022,25.57
141539,42.12
290206,13.29
166772,53.18
158445,7.13
37081,5.53
18028,42.74
151114,14.29
70445,11.35
172820,14.56
41828,15.79
187319,15.05
37966,21.25
2520,41.79
217619,19.16
270415,15.07
128222,9.88
146107,35.52
14411,12.95
132696,13.68
239649,11.54
231822,14.04
118784,6.77
110862,12.54
186969,8.36
289550,22.11
55427,5.93
195684,55.67
35070,13.86
33192,5.46
19261,10.14
13334,16.14
110645,12.18
168850,26.3
212755,12.42
211140,17.96
157106,41.73
133607,20.26
269238,13.23
121788,65.82
191225,15.52
240186,16.3
177319,14.61
23034,20.66
269858,16.59
176157,5.2
146183,7.16
196074,62.5
39089,9.76
102521,10.28
205256,10.18
95414,5.92
82260,10.95
124391,14.02
154559,15.91
260431,11.83
268723,8.69
222164,21.64
175241,15.69
269568,7.6
158770,15.81
32470,12.84
40406,3.23
38545,16.48
210604,15.79
192203,4.96
140483,8.53
145950,60.39
68616,12.9
62763,10.84
214655,3.94
195948,26.31
192040,17.33
149557,39.76
208187,7.56
99669,84.55
196470,113.17
77249,6.39
154712,6.59
78618,9.7
117802,5.5
235500,31.22
80700,8.71
98850,13.0
281998,7.4
2227,28.63
14428,20.01
109021,15.22
209861,12.2
199843,27.64
75390,10.61
206457,11.53
153184,10.42
256331,19.82
236165,22.18
127607,13.68
39918,15.17
49493,10.48
92768,10.16
189779,25.39
156997,40.54
233560,41.1
243809,20.87
7229,15.94
124157,12.41
122393,5.6
40161,7.82
74925,16.2
150292,8.13
13848,13.9
258220,11.53
149640,52.17
274084,15.19
194493,13.4
131108,18.32
279290,16.88
112847,12.3
288923,8.42
105988,8.01
63653,20.2
214503,8.74
205225,22.79
233912,37.12
235872,44.89
116758,16.84
181087,12.71
85863,10.31
244102,25.46
141350,15.0
143544,34.77
263426,5.43
239525,43.39
199252,6.69
165948,13.5
44044,7.84
47115,12.65
182557,15.49
254358,17.9
56407,25.51
211702,34.21
209514,22.96
7897,9.41
98211,7.14
13718,11.75
260837,7.57
176229,6.79
67383,11.61
29876,14.05
218660,14.93
120636,16.2
13994,13.21
281523,22.7
279617,11.1
221402,35.79
44806,8.43
289232,13.53
2820,4.55
145778,63.58
294865,7.35
63084,12.97
215877,15.19
13488,10.47
172421,18.2
123391,19.2
55236,6.94
221839,5.19
216081,9.76
112290,16.1
35563,13.38
253338,13.84
231722,15.64
13603,19.15
19506,57.44
295092,7.78
76659,10.23
218284,14.04
297811,17.99
144336,20.99
73909,27.87
7409,19.13
50462,12.98
99987,9.35
233123,28.43
11382,22.13
62155,12.88
151555,10.27
182043,14.39
289200,9.18
252767,11.71
274474,9.64
153848,11.73
61985,16.83
62039,12.23
54442,20.54
53508,14.85
163116,21.18
221416,6.64
213696,8.73
6150,7.75
149926,8.26
240847,13.16
172608,22.95
28973,17.64
96425,15.81
220036,36.06
113150,20.62
159736,8.38
175228,11.49
187712,4.41
227860,13.15
208866,18.43
33685,9.49
134573,7.78
131117,18.63
167227,11.2
78261,19.78
164439,13.64
267281,14.83
193517,10.45
21578,9.11
230030,18.0
47913,15.09
241907,15.58
68586,20.51
168574,12.4
163074,11.55
282951,17.44
203507,29.58
68491,11.35
242577,10.73
215259,56.73
277631,17.3
225172,11.5
141823,30.52
150916,5.93
254899,7.72
241164,17.06
296925,13.62
256773,3.69
151973,42.18
218382,22.92
78924,6.24
291373,6.69
77789,9.27
53563,41.21
115425,19.06
127127,7.03
278614,12.43
174679,18.51
246473,8.0
58244,35.11
154826,15.74
199745,20.58
299285,14.89
219229,6.4
75416,16.89
33891,11.41
164528,8.4
88089,8.32
214491,28.43
142159,45.21
278593,18.54
281143,16.3
232994,15.72
78464,11.74
104948,24.51
247683,27.93
4242,29.89
133949,11.44
144047,74.88
238694,25.35
87254,8.64
117825,20.33
184453,8.6
32115,8.34
21789,24.91
79981,14.14
283350,9.17
240329,10.49
44717,7.44
90861,12.03
190914,8.39
150446,10.28
119215,10.62
100005,6.39
217922,6.01
162280,11.24
128320,14.78
21893,8.65
15910,19.9
32503,9.78
27604,6.07
103975,19.43
158859,9.33
98523,18.72
278454,14.76
275786,20.43
144342,55.75
19039,21.84
274101,12.03
223631,12.34
297690,17.73
18585,12.58
262262,7.89
116246,11.24
76569,15.78
236220,23.84
24710,28.77
254842,11.5
285956,6.02
228177,9.17
123460,35.39
231683,6.2
129824,8.45
224146,12.1
226242,17.98
100995,80.18
115454,11.94
6068,17.49
203479,15.18
56067,11.93
23865,17.07
296792,14.01
284205,9.35
189465,20.69
186917,8.27
72826,21.74
17776,9.85
97816,10.72
4440,21.49
96719,11.53
176277,17.48
42356,11.81
253395,14.23
72618,5.0
91256,6.7
44296,4.46
7200,39.01
12185,15.67
113559,6.89
287265,8.78
174913,17.25
134987,21.4
45764,11.49
224104,4.48
234165,10.48
47775,9.44
116627,24.74
16512,34.86
140066,12.67
40443,32.89
112305,25.6
82570,9.54
237384,13.68
3333,11.43
262405,5.85
16793,15.81
280909,7.12
235991,26.77
111793,31.01
218396,13.58
184308,6.03
116054,9.65
229852,12.9
3536,61.75
270206,12.18
200924,10.12
165929,21.99
67102,9.18
70338,8.21
126994,15.02
154868,11.02
211388,24.85
154519,15.13
11680,14.18
283652,11.63
154633,5.72
151979,36.89
155557,12.04
47676,17.05
259783,17.46
223530,17.88
240995,19.21
80104,16.26
82613,9.74
17250,20.16
14198,4.94
167590,11.35
176068,15.17
135138,7.22
266648,11.38
118668,14.69
282667,21.71
122832,15.31
274122,7.71
272862,27.26
15851,9.75
150746,11.16
13145,18.62
71451,12.36
228781,9.62
150566,16.54
108028,21.88
197799,20.84
249147,8.02
238740,11.85
264969,14.52
175830,21.42
104113,15.05
295999,21.46
180833,15.32
150759,8.28
161687,39.83
282572,12.48
178940,14.2
203791,14.02
195238,65.15
84221,13.26
64911,14.46
290840,9.08
237572,31.75
211663,15.74
3033,7.36
248520,24.15
180579,7.54
89291,12.28
170797,5.43
25795,12.34
27463,14.79
218222,8.07
98348,27.49
108490,9.84
171528,11.93
256982,10.18
7239,31.61
226990,8.3
195412,57.81
104214,10.11
162887,11.95
97104,3.41
297897,12.35
121390,15.11
174058,26.5
180856,34.68
152602,19.78
262215,12.36
257959,17.57
179109,12.56
173777,10.22
247577,59.83
275485,11.92
249306,14.69
168877,12.39
128417,12.74
288500,11.6
242687,8.57
239912,24.49
210919,16.68
212643,9.53
94687,20.27
203144,9.23
247691,4.74
289171,17.84
197122,38.99
46189,17.91
39966,13.28
133668,23.44
30812,14.61
22023,9.08
277559,10.68
222773,8.82
233344,17.57
179680,10.68
153600,20.33
119534,6.86
286783,11.26
263804,12.96
258413,12.71
117161,10.85
245516,9.19
22070,20.77
282922,1.71
60343,9.56
169970,10.73
106000,12.41
109616,28.85
108270,13.72
155606,18.12
202907,19.16
77258,6.58
169624,11.6
242979,14.68
141915,16.52
229546,13.53
177805,39.9
141156,23.07
185853,14.95
177712,23.8
78879,12.08
160825,10.24
66653,26.09
4723,21.26
125900,32.55
78686,14.81
293410,8.46
268623,11.91
114292,14.94
19394,49.65
126848,16.21
148727,48.84
260015,8.18
198328,9.09
189283,36.68
181555,14.56
162251,6.32
103576,15.14
184789,7.14
123900,10.9
19518,48.98
222706,18.75
49938,5.39
48204,6.31
212638,21.65
125006,29.43
105298,26.97
294352,3.44
149040,9.13
12517,11.16
34616,9.93
293870,17.51
122439,11.8
69890,15.87
50314,7.81
76113,5.44
191451,21.69
146296,4.45
111121,10.46
56516,13.15
96653,4.37
137593,15.63
167783,11.27
217287,13.52
285924,6.72
214989,20.82
218757,6.63
84105,8.66
28889,9.26
286329,25.5
214,4.54
172592,9.52
146062,67.15
196605,68.13
52079,24.51
57994,9.78
50726,24.08
111389,15.49
141515,15.23
243497,6.61
279851,34.6
2510,67.09
128618,15.87
147751,42.84
147099,21.67
189119,17.19
62441,8.66
7491,20.07
7732,22.46
11698,8.94
213922,14.85
247823,14.89
144234,5.03
92328,82.7
254145,21.86
21127,58.45
219549,31.32
58786,17.38
208202,27.73
94361,20.78
188185,9.43
6111,17.0
213715,19.42
209338,24.16
95919,12.15
243792,12.33
153581,10.92
134893,13.07
203560,104.45
178005,7.21
129953,8.18
43477,9.05
169830,18.79
91928,17.24
89508,8.96
190739,9.57
92848,18.49
100435,16.23
16744,35.53
227058,6.37
81025,17.5
294457,16.26
159886,16.89
190499,14.12
222204,13.67
288723,11.78
105998,14.17
47425,9.58
224026,18.14
159450,8.52
243620,17.33
225653,19.3
252889,8.28
64041,14.31
79959,4.02
271093,18.61
261489,19.13
33184,18.11
74641,11.97
8268,13.19
195264,68.28
252957,18.97
276548,10.16
230672,50.54
117681,18.06
96785,8.74
157652,6.24
144644,5.1
65758,26.04
230238,10.04
171488,15.25
49450,11.43
74934,27.2
1824,65.2
111288,12.28
65596,15.05
173288,16.0
122634,15.78
67426,11.07
30337,13.86
57862,24.04
239531,25.87
77620,7.0
279467,13.14
218909,17.97
169295,8.77
139371,24.72
158863,15.32
225418,5.81
156815,130.58
170385,8.17
144927,50.28
56692,17.95
152228,8.75
168684,5.07
79205,13.44
228325,20.33
105389,19.05
289103,21.05
72717,17.38
289084,14.63
146667,55.1
60432,7.2
116576,8.63
267756,9.27
22295,31.79
271658,14.38
128244,8.43
204506,9.99
24665,22.09
100950,19.9
278032,11.02
38695,7.44
284979,13.36
82173,10.48
52288,13.31
187826,19.11
178472,5.53
232525,14.35
98651,35.5
5385,22.67
261397,21.93
234670,25.89
186297,16.16
296772,4.8
162321,13.65
194413,15.6
72822,14.2
28252,25.75
239919,11.47
96700,15.47
168668,8.52
157726,11.85
271669,17.02
18126,26.03
224524,19.19
215983,3.57
296593,16.65
294808,27.53
2901,8.18
106792,5.85
164124,5.11
122142,20.48
37498,15.67
205481,27.9
90250,8.22
16128,9.67
17065,18.57
23214,15.96
105043,37.56
49474,7.7
126633,9.98
167226,13.82
163915,8.49
185050,13.07
173741,8.04
61131,10.31
241526,14.0
82079,13.75
36048,26.46
197399,16.39
194190,21.31
196199,62.28
264119,17.15
3510,12.42
239206,14.27
195366,43.93
234585,16.85
164194,20.27
55385,24.96
298954,22.55
279530,18.56
100549,14.42
145856,6.39
163127,11.46
277862,17.43
189601,3.88
281805,5.39
65273,15.55
123400,17.4
69011,10.15
50522,39.31
85191,16.61
20384,13.11
199839,11.69
461,14.55
297900,6.17
295962,5.34
79953,11.46
298292,15.94
60517,7.22
110099,5.88
69772,18.32
236012,23.05
131048,14.26
12060,21.12
72498,15.99
62207,28.02
124943,11.93
201572,28.1
130490,17.28
260763,8.52
211039,21.61
43272,20.19
276329,16.2
136372,11.92
37930,5.48
71985,14.32
208074,12.7
84655,15.74
255122,33.38
68239,15.51
101960,12.88
130850,42.52
243064,20.38
17284,14.23
239421,41.01
48100,11.32
54487,14.12
176907,29.13
60816,15.48
127643,7.13
192413,15.01
492,21.03
221939,10.41
176575,15.01
147133,10.28
201751,24.13
76838,9.75
229750,18.36
99013,4.46
293771,16.63
232274,13.17
74970,11.36
106074,20.82
67444,17.01
55017,25.96
39839,14.42
4212,24.95
222026,16.05
42204,11.04
286354,21.8
101686,10.51
233946,28.66
233474,24.84
213342,8.01
297269,7.25
69832,7.48
190109,13.74
29123,8.61
135596,41.94
115810,14.15
229808,10.11
69030,12.88
111716,33.86
218240,16.0
270745,4.71
289822,22.57
25424,6.17
241263,23.61
297674,8.75
207013,11.54
64007,46.61
215036,21.52
71465,16.48
4862,21.89
277842,2.62
228151,14.89
197690,15.75
265063,17.91
197522,16.16
7825,20.35
182999,6.92
153461,11.17
205582,14.77
116275,9.66
251965,9.22
185350,12.07
86321,4.92
203123,13.33
295850,15.26
133443,29.42
244376,14.41
11463,9.9
248475,15.97
175711,19.66
185282,15.0
13967,130.58
240735,42.01
165306,20.11
157783,17.54
63824,35.91
251230,15.1
134459,44.0
43351,8.81
66688,14.04
173794,10.47
114022,12.6
236234,25.96
149254,130.58
35277,14.11
55646,31.86
247642,17.25
235098,50.82
86072,9.35
133807,12.33
3030,32.42
205242,12.64
232447,4.25
155698,21.94
237782,10.74
150359,6.95
103474,16.85
45168,10.51
77499,24.74
289048,8.25
229138,17.94
6008,9.75
209999,8.97
153709,23.23
21985,25.41
250995,14.46
106182,30.07
266241,17.0
238509,22.34
131796,8.47
238578,11.94
231835,11.91
72761,12.17
127971,23.05
10202,26.86
235720,23.23
113352,14.18
192970,10.08
158439,106.97
268768,9.81
246467,18.42
54107,11.73
8380,19.88
137117,15.0
34106,9.3
255050,2.45
250637,5.0
44584,35.35
243165,7.82
162725,11.4
264785,3.02
84925,10.18
292898,21.18
169954,16.83
153525,14.79
258044,13.83
70193,33.67
273892,17.75
15343,20.79
1685,57.9
290490,18.0
149717,45.59
238365,12.55
268001,23.43
159787,10.08
283781,7.63
163382,10.94
226143,4.26
42417,18.6
34764,7.22
188743,12.56
106279,5.69
107417,8.22
273561,9.58
136086,15.78
283345,14.86
83621,8.32
257323,16.0
233855,5.59
34742,7.79
179783,15.03
127703,15.6
273007,19.24
54166,8.57
26683,8.54
78731,5.1
299203,12.14
146572,32.32
125615,14.82
78522,25.05
226794,12.27
165249,27.77
79658,17.47
180142,17.57
50627,9.94
271707,15.82
230386,10.86
161728,36.39
226162,19.8
16431,15.7
228008,17.96
104995,12.45
106861,8.39
128960,16.04
262395,6.57
53023,7.28
258841,21.34
285883,11.87
130449,16.85
213496,14.64
225580,12.68
196469,43.94
152810,18.04
284950,8.78
96804,17.54
152196,67.65
189254,18.77
132190,24.78
59241,60.55
109466,7.21
41378,12.07
285861,17.42
259725,17.79
18041,56.2
36922,5.81
277209,10.0
167618,12.35
104985,14.19
107505,17.76
106344,19.53
70608,14.06
34220,9.37
42863,5.46
284540,3.7
134809,3.92
263727,8.66
56848,14.21
77104,11.1
204931,8.43
73171,16.4
276273,14.74
42254,15.81
55013,11.68
204808,13.89
23375,17.5
78173,5.41
20777,51.63
64118,13.02
241361,11.74
186545,12.81
249093,20.09
256384,17.52
96039,12.49
122662,12.96
188649,10.31
80815,19.29
7694,17.05
26973,12.07
101546,25.82
9618,15.87
216646,11.86
31697,7.92
279312,7.73
253955,32.82
183861,5.11
100894,15.5
197039,16.6
227285,12.32
119801,12.07
253255,14.36
5214,18.78
47402,19.01
5645,53.93
151315,19.83
168349,3.75
145118,92.12
31039,17.89
291636,9.07
191559,8.04
61456,24.05
38253,7.47
154360,13.91
196041,39.83
271871,11.63
297071,12.33
98203,7.94
187376,11.64
262071,15.39
280586,13.61
22686,13.3
199478,13.31
77881,20.75
208409,18.34
152597,8.08
105326,7.27
175144,9.58
241485,17.93
41919,10.14
183005,16.12
185722,16.85
53630,25.03
218073,10.55
95404,8.72
200877,15.08
22402,27.49
88431,34.38
101577,46.56
250506,12.74
13113,17.5
111765,20.89
161546,31.14
7057,6.7
261817,30.54
44311,17.83
290734,26.12
224481,9.12
270960,11.94
200166,8.95
293954,10.24
166677,12.09
86553,25.16
119580,8.44
166391,14.11
27150,16.68
158843,2.45
1641,37.83
72698,13.63
117605,6.74
64654,7.84
93868,18.96
29988,32.54
171766,14.13
172221,24.05
292227,8.0
9228,17.62
257973,12.02
201391,15.65
67519,14.81
1709,26.26
254914,18.64
110045,9.88
243183,23.93
53330,26.57
273910,29.09
190001,24.46
73410,23.63
64015,13.41
281279,10.7
165706,17.27
118149,30.2
70389,22.17
279482,17.14
61990,17.44
151980,40.45
181963,8.53
290593,6.59
90211,5.36
258823,7.16
46419,72.15
71822,12.68
291485,13.39
73151,35.6
67084,19.37
159897,17.46
212262,25.19
283796,35.2
81116,16.09
223069,8.98
118702,7.24
204023,21.85
21690,11.06
238053,21.81
279439,4.68
72071,20.81
56545,10.37
262003,5.97
264764,16.45
296597,17.0
89423,25.37
12883,11.86
112292,9.74
87019,5.83
37720,15.31
22145,17.04
75350,7.8
216568,20.48
123750,15.43
156485,6.57
83500,20.34
38742,16.05
79148,14.69
261082,19.45
45691,15.08
128946,19.22
99928,10.64
261944,17.59
264406,10.6
196193,30.48
25232,11.8
41172,18.87
45048,14.75
233752,12.9
181335,18.3
16290,17.17
103048,11.32
67709,19.73
31450,9.09
103511,12.81
51240,22.87
134373,10.1
246059,18.88
265289,34.35
4216,18.08
206535,12.78
23436,19.79
63059,13.18
196966,13.5
239348,8.59
95869,10.61
205766,20.0
121756,6.35
160061,28.14
297932,19.53
238758,11.24
254747,16.83
196490,89.57
41525,10.29
126349,22.75
48385,14.59
133945,16.93
253760,12.44
113756,11.02
107562,21.31
8741,19.85
118681,20.58
21760,14.01
198018,7.92
157411,43.95
133385,16.29
190426,5.3
77388,6.15
67832,17.1
114367,5.7
94722,12.01
297492,16.34
53151,7.29
117896,18.62
122337,17.52
53159,15.84
23671,13.52
99486,23.82
78220,12.23
276285,5.95
5091,33.52
82502,8.26
122523,14.79
42503,10.94
137525,22.79
35647,18.44
4519,21.55
243673,14.09
244200,14.28
248222,16.67
212101,28.49
28781,11.83
77905,7.77
87669,4.71
171040,5.37
251212,10.27
228801,16.96
108210,16.65
71885,7.35
52362,20.22
130798,18.51
122835,16.45
52818,37.54
7335,6.82
266555,7.63
177511,13.05
144543,5.77
283832,7.72
42054,24.28
58140,30.67
294919,9.16
216978,4.7
89021,9.23
13420,20.9
7743,10.85
222989,21.42
282701,6.73
80253,9.3
167889,8.22
103273,9.95
248741,17.32
167925,6.09
275227,23.05
118754,13.41
79706,23.89
33326,11.69
86591,5.98
123264,18.67
292495,15.09
102620,12.06
226121,16.3
60625,30.85
176766,15.11
